city,lat,lon,year,month,avg_rainfall
Imphal,24.82,93.94,2018,3,2.04
Imphal,24.82,93.94,2018,4,3.66
Imphal,24.82,93.94,2018,5,6.29
Imphal,24.82,93.94,2018,6,13.81
Imphal,24.82,93.94,2018,7,8.66
Imphal,24.82,93.94,2018,8,7.54
Imphal,24.82,93.94,2018,9,2.87
Imphal,24.82,93.94,2018,10,1.88
Imphal,24.82,93.94,2018,11,0.19
Imphal,24.82,93.94,2018,12,1.1
Imphal,24.82,93.94,2019,1,0.04
Imphal,24.82,93.94,2019,2,1.02
Imphal,24.82,93.94,2019,3,1.05
Imphal,24.82,93.94,2019,4,2.58
Imphal,24.82,93.94,2019,5,4.96
Imphal,24.82,93.94,2019,6,6.68
Imphal,24.82,93.94,2019,7,7.26
Imphal,24.82,93.94,2019,8,6.13
Imphal,24.82,93.94,2019,9,7.36
Imphal,24.82,93.94,2019,10,6.12
Imphal,24.82,93.94,2019,11,1.06
Imphal,24.82,93.94,2019,12,0.18
Imphal,24.82,93.94,2020,1,1.05
Imphal,24.82,93.94,2020,2,0.25
Imphal,24.82,93.94,2020,3,0.66
Imphal,24.82,93.94,2020,4,3.6
Imphal,24.82,93.94,2020,5,5.99
Imphal,24.82,93.94,2020,6,8.5
Imphal,24.82,93.94,2020,7,7.09
Imphal,24.82,93.94,2020,8,5.36
Imphal,24.82,93.94,2020,9,6.06
Imphal,24.82,93.94,2020,10,5.4
Imphal,24.82,93.94,2020,11,1.87
Imphal,24.82,93.94,2020,12,0.0
Imphal,24.82,93.94,2021,1,0.14
Imphal,24.82,93.94,2021,2,0.01
Imphal,24.82,93.94,2021,3,2.27
Imphal,24.82,93.94,2021,4,1.37
Imphal,24.82,93.94,2021,5,3.85
Imphal,24.82,93.94,2021,6,5.17
Imphal,24.82,93.94,2021,7,6.28
Imphal,24.82,93.94,2021,8,6.56
Imphal,24.82,93.94,2021,9,3.77
Imphal,24.82,93.94,2021,10,3.12
Imphal,24.82,93.94,2021,11,0.1
Imphal,24.82,93.94,2021,12,1.2
Imphal,24.82,93.94,2022,1,0.81
Imphal,24.82,93.94,2022,2,1.79
Imphal,24.82,93.94,2022,3,1.02
Imphal,24.82,93.94,2022,4,6.04
Imphal,24.82,93.94,2022,5,11.11
Imphal,24.82,93.94,2022,6,10.93
Imphal,24.82,93.94,2022,7,5.93
Imphal,24.82,93.94,2022,8,2.55
Imphal,24.82,93.94,2022,9,4.65
Imphal,24.82,93.94,2022,10,4.27
Imphal,24.82,93.94,2022,11,0.01
Imphal,24.82,93.94,2022,12,0.38
Imphal,24.82,93.94,2023,1,0.0
Imphal,24.82,93.94,2023,2,0.14
Imphal,24.82,93.94,2023,3,1.75
Imphal,24.82,93.94,2023,4,2.17
Imphal,24.82,93.94,2023,5,3.36
Imphal,24.82,93.94,2023,6,7.85
Imphal,24.82,93.94,2023,7,6.03
Imphal,24.82,93.94,2023,8,6.88
Imphal,24.82,93.94,2023,9,3.38
Imphal,24.82,93.94,2023,10,1.75
Imphal,24.82,93.94,2023,11,1.85
Imphal,24.82,93.94,2023,12,1.3
Imphal,24.82,93.94,2024,1,0.0
Imphal,24.82,93.94,2024,2,1.86
Imphal,24.82,93.94,2024,3,1.93
Imphal,24.82,93.94,2024,4,3.38
Imphal,24.82,93.94,2024,5,9.68
Imphal,24.82,93.94,2024,6,7.57
Imphal,24.82,93.94,2024,7,10.51
Imphal,24.82,93.94,2024,8,10.33
Imphal,24.82,93.94,2024,9,5.19
Imphal,24.82,93.94,2024,10,5.07
Imphal,24.82,93.94,2024,11,0.83
Imphal,24.82,93.94,2024,12,0.0
Imphal,24.82,93.94,2025,1,0.07096774193548387
Imphal,24.82,93.94,2025,2,0.3
Imphal,24.82,93.94,2025,3,1.9980645161290322
Imphal,24.82,93.94,2025,4,2.3296666666666668
Imphal,24.82,93.94,2025,5,8.483548387096775
Imphal,24.82,93.94,2025,6,9.800999999999998
Imphal,24.82,93.94,2025,7,7.307096774193549
Imphal,24.82,93.94,2025,8,8.823870967741936
Imphal,24.82,93.94,2025,9,7.057666666666667
Imphal,24.82,93.94,2025,10,4.258709677419355
Imphal,24.82,93.94,2025,11,0.8143333333333334
Imphal,24.82,93.94,2025,12,0.0022580645161290325
Imphal,24.82,93.94,2026,1,0.0
Imphal,24.82,93.94,2026,2,0.017857142857142856
Imphal,24.82,93.94,2026,3,4.974516129032257
Imphal,24.82,93.94,2026,4,3.9766666666666666
Imphal,24.82,93.94,2026,5,3.547741935483871
Imphal,24.82,93.94,2026,6,7.136333333333334
Imphal,24.82,93.94,2026,7,8.701290322580645
Imphal,24.82,93.94,2026,8,8.337666666666667
Itanagar,27.08,93.6,2015,1,0.32
Itanagar,27.08,93.6,2015,2,0.71
Itanagar,27.08,93.6,2015,3,0.72
Itanagar,27.08,93.6,2015,4,6.48
Itanagar,27.08,93.6,2015,5,12.04
Itanagar,27.08,93.6,2015,6,21.28
Itanagar,27.08,93.6,2015,7,9.85
Itanagar,27.08,93.6,2015,8,16.26
Itanagar,27.08,93.6,2015,9,7.73
Itanagar,27.08,93.6,2015,10,1.95
Itanagar,27.08,93.6,2015,11,0.84
Itanagar,27.08,93.6,2015,12,0.84
Itanagar,27.08,93.6,2016,1,1.07
Itanagar,27.08,93.6,2016,2,1.41
Itanagar,27.08,93.6,2016,3,2.82
Itanagar,27.08,93.6,2016,4,9.26
Itanagar,27.08,93.6,2016,5,8.41
Itanagar,27.08,93.6,2016,6,10.48
Itanagar,27.08,93.6,2016,7,16.75
Itanagar,27.08,93.6,2016,8,7.07
Itanagar,27.08,93.6,2016,9,11.8
Itanagar,27.08,93.6,2016,10,3.39
Itanagar,27.08,93.6,2016,11,0.55
Itanagar,27.08,93.6,2016,12,0.12
Itanagar,27.08,93.6,2017,1,0.19
Itanagar,27.08,93.6,2017,2,2.38
Itanagar,27.08,93.6,2017,3,3.06
Itanagar,27.08,93.6,2017,4,8.26
Itanagar,27.08,93.6,2017,5,10.67
Itanagar,27.08,93.6,2017,6,14.44
Itanagar,27.08,93.6,2017,7,20.09
Itanagar,27.08,93.6,2017,8,11.69
Itanagar,27.08,93.6,2017,9,10.8
Itanagar,27.08,93.6,2017,10,7.2
Itanagar,27.08,93.6,2017,11,0.37
Itanagar,27.08,93.6,2017,12,0.05
Itanagar,27.08,93.6,2018,1,0.21
Itanagar,27.08,93.6,2018,2,0.75
Itanagar,27.08,93.6,2018,3,2.99
Itanagar,27.08,93.6,2018,4,4.7
Itanagar,27.08,93.6,2018,5,7.64
Itanagar,27.08,93.6,2018,6,12.4
Itanagar,27.08,93.6,2018,7,15.43
Itanagar,27.08,93.6,2018,8,12.93
Itanagar,27.08,93.6,2018,9,10.35
Itanagar,27.08,93.6,2018,10,1.2
Itanagar,27.08,93.6,2018,11,1.17
Itanagar,27.08,93.6,2018,12,0.93
Itanagar,27.08,93.6,2019,1,0.28
Itanagar,27.08,93.6,2019,2,1.58
Itanagar,27.08,93.6,2019,3,2.06
Itanagar,27.08,93.6,2019,4,4.36
Itanagar,27.08,93.6,2019,5,12.34
Itanagar,27.08,93.6,2019,6,11.85
Itanagar,27.08,93.6,2019,7,20.57
Itanagar,27.08,93.6,2019,8,6.38
Itanagar,27.08,93.6,2019,9,13.23
Itanagar,27.08,93.6,2019,10,5.74
Itanagar,27.08,93.6,2019,11,0.38
Itanagar,27.08,93.6,2019,12,0.13
Itanagar,27.08,93.6,2020,1,0.94
Itanagar,27.08,93.6,2020,2,1.05
Itanagar,27.08,93.6,2020,3,0.75
Itanagar,27.08,93.6,2020,4,13.19
Itanagar,27.08,93.6,2020,5,11.95
Itanagar,27.08,93.6,2020,6,16.7
Itanagar,27.08,93.6,2020,7,16.09
Itanagar,27.08,93.6,2020,8,10.53
Itanagar,27.08,93.6,2020,9,12.39
Itanagar,27.08,93.6,2020,10,6.87
Itanagar,27.08,93.6,2020,11,0.61
Itanagar,27.08,93.6,2020,12,0.2
Itanagar,27.08,93.6,2021,1,0.65
Itanagar,27.08,93.6,2021,2,0.3
Itanagar,27.08,93.6,2021,3,1.64
Itanagar,27.08,93.6,2021,4,1.79
Itanagar,27.08,93.6,2021,5,9.58
Itanagar,27.08,93.6,2021,6,15.12
Itanagar,27.08,93.6,2021,7,12.61
Itanagar,27.08,93.6,2021,8,12.28
Itanagar,27.08,93.6,2021,9,6.98
Itanagar,27.08,93.6,2021,10,3.33
Itanagar,27.08,93.6,2021,11,0.29
Itanagar,27.08,93.6,2021,12,0.24
Itanagar,27.08,93.6,2022,1,0.82
Itanagar,27.08,93.6,2022,2,2.39
Itanagar,27.08,93.6,2022,3,1.69
Itanagar,27.08,93.6,2022,4,10.43
Itanagar,27.08,93.6,2022,5,10.2
Itanagar,27.08,93.6,2022,6,19.99
Itanagar,27.08,93.6,2022,7,10.1
Itanagar,27.08,93.6,2022,8,8.34
Itanagar,27.08,93.6,2022,9,7.48
Itanagar,27.08,93.6,2022,10,8.57
Itanagar,27.08,93.6,2022,11,0.0
Itanagar,27.08,93.6,2022,12,0.3
Itanagar,27.08,93.6,2023,1,0.07
Itanagar,27.08,93.6,2023,2,1.49
Itanagar,27.08,93.6,2023,3,2.97
Itanagar,27.08,93.6,2023,4,4.56
Itanagar,27.08,93.6,2023,5,6.82
Itanagar,27.08,93.6,2023,6,15.67
Itanagar,27.08,93.6,2023,7,15.88
Itanagar,27.08,93.6,2023,8,12.7
Itanagar,27.08,93.6,2023,9,5.48
Itanagar,27.08,93.6,2023,10,5.32
Itanagar,27.08,93.6,2023,11,0.48
Itanagar,27.08,93.6,2023,12,0.66
Itanagar,27.08,93.6,2024,1,0.13
Itanagar,27.08,93.6,2024,2,1.25
Itanagar,27.08,93.6,2024,3,2.9
Itanagar,27.08,93.6,2024,4,3.83
Itanagar,27.08,93.6,2024,5,6.99
Itanagar,27.08,93.6,2024,6,16.78
Itanagar,27.08,93.6,2024,7,14.24
Itanagar,27.08,93.6,2024,8,11.37
Itanagar,27.08,93.6,2024,9,5.69
Itanagar,27.08,93.6,2024,10,6.81
Itanagar,27.08,93.6,2024,11,0.11
Itanagar,27.08,93.6,2024,12,0.02
Itanagar,27.08,93.6,2025,1,1.0106451612903224
Itanagar,27.08,93.6,2025,2,0.9807142857142858
Itanagar,27.08,93.6,2025,3,2.2561290322580643
Itanagar,27.08,93.6,2025,4,6.079
Itanagar,27.08,93.6,2025,5,12.931935483870967
Itanagar,27.08,93.6,2025,6,11.97
Itanagar,27.08,93.6,2025,7,13.683870967741935
Itanagar,27.08,93.6,2025,8,15.34
Itanagar,27.08,93.6,2025,9,11.471
Itanagar,27.08,93.6,2025,10,3.99741935483871
Itanagar,27.08,93.6,2025,11,0.5603333333333332
Itanagar,27.08,93.6,2025,12,0.003870967741935484
Itanagar,27.08,93.6,2026,1,0.0016129032258064516
Itanagar,27.08,93.6,2026,2,0.23964285714285713
Itanagar,27.08,93.6,2026,3,5.618387096774193
Itanagar,27.08,93.6,2026,4,7.0729999999999995
Itanagar,27.08,93.6,2026,5,6.282258064516129
Itanagar,27.08,93.6,2026,6,11.761
Itanagar,27.08,93.6,2026,7,14.776774193548386
Itanagar,27.08,93.6,2026,8,11.624333333333334
Kohima,25.67,94.11,2015,1,0.94
Kohima,25.67,94.11,2015,2,0.45
Kohima,25.67,94.11,2015,3,0.72
Kohima,25.67,94.11,2015,4,6.16
Kohima,25.67,94.11,2015,5,4.18
Kohima,25.67,94.11,2015,6,9.65
Kohima,25.67,94.11,2015,7,11.47
Kohima,25.67,94.11,2015,8,9.7
Kohima,25.67,94.11,2015,9,5.78
Kohima,25.67,94.11,2015,10,2.98
Kohima,25.67,94.11,2015,11,0.55
Kohima,25.67,94.11,2015,12,0.37
Kohima,25.67,94.11,2016,1,0.36
Kohima,25.67,94.11,2016,2,0.65
Kohima,25.67,94.11,2016,3,1.59
Kohima,25.67,94.11,2016,4,5.29
Kohima,25.67,94.11,2016,5,7.79
Kohima,25.67,94.11,2016,6,7.88
Kohima,25.67,94.11,2016,7,10.07
Kohima,25.67,94.11,2016,8,4.92
Kohima,25.67,94.11,2016,9,6.65
Kohima,25.67,94.11,2016,10,2.97
Kohima,25.67,94.11,2016,11,1.76
Kohima,25.67,94.11,2016,12,0.11
Kohima,25.67,94.11,2017,1,0.19
Kohima,25.67,94.11,2017,2,0.84
Kohima,25.67,94.11,2017,3,3.77
Kohima,25.67,94.11,2017,4,5.58
Kohima,25.67,94.11,2017,5,6.15
Kohima,25.67,94.11,2017,6,9.36
Kohima,25.67,94.11,2017,7,13.73
Kohima,25.67,94.11,2017,8,7.11
Kohima,25.67,94.11,2017,9,9.41
Kohima,25.67,94.11,2017,10,6.41
Kohima,25.67,94.11,2017,11,0.14
Kohima,25.67,94.11,2017,12,1.34
Kohima,25.67,94.11,2018,1,0.28
Kohima,25.67,94.11,2018,2,0.31
Kohima,25.67,94.11,2018,3,1.92
Kohima,25.67,94.11,2018,4,3.75
Kohima,25.67,94.11,2018,5,7.28
Kohima,25.67,94.11,2018,6,12.3
Kohima,25.67,94.11,2018,7,12.79
Kohima,25.67,94.11,2018,8,10.58
Kohima,25.67,94.11,2018,9,3.66
Kohima,25.67,94.11,2018,10,1.84
Kohima,25.67,94.11,2018,11,0.25
Kohima,25.67,94.11,2018,12,0.83
Kohima,25.67,94.11,2019,1,0.15
Kohima,25.67,94.11,2019,2,1.13
Kohima,25.67,94.11,2019,3,1.29
Kohima,25.67,94.11,2019,4,2.85
Kohima,25.67,94.11,2019,5,5.69
Kohima,25.67,94.11,2019,6,7.45
Kohima,25.67,94.11,2019,7,8.71
Kohima,25.67,94.11,2019,8,8.15
Kohima,25.67,94.11,2019,9,9.16
Kohima,25.67,94.11,2019,10,5.73
Kohima,25.67,94.11,2019,11,0.91
Kohima,25.67,94.11,2019,12,0.16
Kohima,25.67,94.11,2020,1,1.05
Kohima,25.67,94.11,2020,2,0.35
Kohima,25.67,94.11,2020,3,0.62
Kohima,25.67,94.11,2020,4,3.58
Kohima,25.67,94.11,2020,5,6.32
Kohima,25.67,94.11,2020,6,9.54
Kohima,25.67,94.11,2020,7,8.29
Kohima,25.67,94.11,2020,8,6.76
Kohima,25.67,94.11,2020,9,5.91
Kohima,25.67,94.11,2020,10,6.09
Kohima,25.67,94.11,2020,11,1.48
Kohima,25.67,94.11,2020,12,0.0
Kohima,25.67,94.11,2021,1,0.15
Kohima,25.67,94.11,2021,2,0.07
Kohima,25.67,94.11,2021,3,2.07
Kohima,25.67,94.11,2021,4,0.92
Kohima,25.67,94.11,2021,5,3.6
Kohima,25.67,94.11,2021,6,5.59
Kohima,25.67,94.11,2021,7,7.09
Kohima,25.67,94.11,2021,8,7.2
Kohima,25.67,94.11,2021,9,5.96
Kohima,25.67,94.11,2021,10,3.12
Kohima,25.67,94.11,2021,11,0.09
Kohima,25.67,94.11,2021,12,0.86
Kohima,25.67,94.11,2022,1,0.95
Kohima,25.67,94.11,2022,2,1.97
Kohima,25.67,94.11,2022,3,0.57
Kohima,25.67,94.11,2022,4,4.73
Kohima,25.67,94.11,2022,5,8.52
Kohima,25.67,94.11,2022,6,8.94
Kohima,25.67,94.11,2022,7,7.31
Kohima,25.67,94.11,2022,8,3.74
Kohima,25.67,94.11,2022,9,6.03
Kohima,25.67,94.11,2022,10,4.99
Kohima,25.67,94.11,2022,11,0.0
Kohima,25.67,94.11,2022,12,0.43
Kohima,25.67,94.11,2023,1,0.01
Kohima,25.67,94.11,2023,2,0.41
Kohima,25.67,94.11,2023,3,2.12
Kohima,25.67,94.11,2023,4,2.24
Kohima,25.67,94.11,2023,5,3.86
Kohima,25.67,94.11,2023,6,8.72
Kohima,25.67,94.11,2023,7,8.9
Kohima,25.67,94.11,2023,8,8.64
Kohima,25.67,94.11,2023,9,3.93
Kohima,25.67,94.11,2023,10,1.94
Kohima,25.67,94.11,2023,11,1.51
Kohima,25.67,94.11,2023,12,1.4
Kohima,25.67,94.11,2024,1,0.02
Kohima,25.67,94.11,2024,2,1.55
Kohima,25.67,94.11,2024,3,1.93
Kohima,25.67,94.11,2024,4,2.24
Kohima,25.67,94.11,2024,5,7.58
Kohima,25.67,94.11,2024,6,9.54
Kohima,25.67,94.11,2024,7,12.9
Kohima,25.67,94.11,2024,8,10.37
Kohima,25.67,94.11,2024,9,6.98
Kohima,25.67,94.11,2024,10,4.06
Kohima,25.67,94.11,2024,11,0.47
Kohima,25.67,94.11,2024,12,0.0
Kohima,25.67,94.11,2025,1,0.11612903225806452
Kohima,25.67,94.11,2025,2,0.31428571428571433
Kohima,25.67,94.11,2025,3,1.8203225806451613
Kohima,25.67,94.11,2025,4,3.0193333333333334
Kohima,25.67,94.11,2025,5,8.233548387096775
Kohima,25.67,94.11,2025,6,8.926666666666668
Kohima,25.67,94.11,2025,7,8.310645161290322
Kohima,25.67,94.11,2025,8,12.021290322580645
Kohima,25.67,94.11,2025,9,8.918000000000001
Kohima,25.67,94.11,2025,10,3.8367741935483872
Kohima,25.67,94.11,2025,11,0.4473333333333333
Kohima,25.67,94.11,2025,12,0.000967741935483871
Kohima,25.67,94.11,2026,1,0.001935483870967742
Kohima,25.67,94.11,2026,2,0.0725
Kohima,25.67,94.11,2026,3,5.049677419354839
Kohima,25.67,94.11,2026,4,3.318
Kohima,25.67,94.11,2026,5,4.029677419354838
Kohima,25.67,94.11,2026,6,8.674666666666667
Kohima,25.67,94.11,2026,7,10.635483870967741
Kohima,25.67,94.11,2026,8,11.910333333333334
Shillong,25.57,91.88,2015,1,0.38
Shillong,25.57,91.88,2015,2,0.94
Shillong,25.57,91.88,2015,3,1.04
Shillong,25.57,91.88,2015,4,11.84
Shillong,25.57,91.88,2015,5,14.66
Shillong,25.57,91.88,2015,6,17.65
Shillong,25.57,91.88,2015,7,14.6
Shillong,25.57,91.88,2015,8,17.69
Shillong,25.57,91.88,2015,9,12.97
Shillong,25.57,91.88,2015,10,2.54
Shillong,25.57,91.88,2015,11,0.2
Shillong,25.57,91.88,2015,12,0.56
Shillong,25.57,91.88,2016,1,1.45
Shillong,25.57,91.88,2016,2,0.54
Shillong,25.57,91.88,2016,3,3.31
Shillong,25.57,91.88,2016,4,23.34
Shillong,25.57,91.88,2016,5,19.64
Shillong,25.57,91.88,2016,6,18.5
Shillong,25.57,91.88,2016,7,37.87
Shillong,25.57,91.88,2016,8,8.31
Shillong,25.57,91.88,2016,9,13.23
Shillong,25.57,91.88,2016,10,6.41
Shillong,25.57,91.88,2016,11,0.96
Shillong,25.57,91.88,2016,12,0.16
Shillong,25.57,91.88,2017,1,0.01
Shillong,25.57,91.88,2017,2,4.5
Shillong,25.57,91.88,2017,3,10.11
Shillong,25.57,91.88,2017,4,24.34
Shillong,25.57,91.88,2017,5,13.44
Shillong,25.57,91.88,2017,6,34.67
Shillong,25.57,91.88,2017,7,24.06
Shillong,25.57,91.88,2017,8,30.67
Shillong,25.57,91.88,2017,9,17.87
Shillong,25.57,91.88,2017,10,10.58
Shillong,25.57,91.88,2017,11,0.46
Shillong,25.57,91.88,2017,12,1.38
Shillong,25.57,91.88,2018,1,0.17
Shillong,25.57,91.88,2018,2,0.98
Shillong,25.57,91.88,2018,3,2.33
Shillong,25.57,91.88,2018,4,11.49
Shillong,25.57,91.88,2018,5,16.41
Shillong,25.57,91.88,2018,6,24.53
Shillong,25.57,91.88,2018,7,21.62
Shillong,25.57,91.88,2018,8,16.5
Shillong,25.57,91.88,2018,9,14.06
Shillong,25.57,91.88,2018,10,2.31
Shillong,25.57,91.88,2018,11,0.33
Shillong,25.57,91.88,2018,12,0.78
Shillong,25.57,91.88,2019,1,0.01
Shillong,25.57,91.88,2019,2,1.57
Shillong,25.57,91.88,2019,3,1.49
Shillong,25.57,91.88,2019,4,8.88
Shillong,25.57,91.88,2019,5,20.38
Shillong,25.57,91.88,2019,6,27.83
Shillong,25.57,91.88,2019,7,38.97
Shillong,25.57,91.88,2019,8,12.15
Shillong,25.57,91.88,2019,9,18.43
Shillong,25.57,91.88,2019,10,12.14
Shillong,25.57,91.88,2019,11,0.7
Shillong,25.57,91.88,2019,12,0.07
Shillong,25.57,91.88,2020,1,0.89
Shillong,25.57,91.88,2020,2,0.6
Shillong,25.57,91.88,2020,3,0.79
Shillong,25.57,91.88,2020,4,10.65
Shillong,25.57,91.88,2020,5,29.13
Shillong,25.57,91.88,2020,6,37.2
Shillong,25.57,91.88,2020,7,36.72
Shillong,25.57,91.88,2020,8,17.32
Shillong,25.57,91.88,2020,9,30.03
Shillong,25.57,91.88,2020,10,12.0
Shillong,25.57,91.88,2020,11,0.23
Shillong,25.57,91.88,2020,12,0.0
Shillong,25.57,91.88,2021,1,0.1
Shillong,25.57,91.88,2021,2,0.09
Shillong,25.57,91.88,2021,3,2.5
Shillong,25.57,91.88,2021,4,5.92
Shillong,25.57,91.88,2021,5,14.38
Shillong,25.57,91.88,2021,6,23.11
Shillong,25.57,91.88,2021,7,18.11
Shillong,25.57,91.88,2021,8,28.8
Shillong,25.57,91.88,2021,9,7.06
Shillong,25.57,91.88,2021,10,5.98
Shillong,25.57,91.88,2021,11,0.0
Shillong,25.57,91.88,2021,12,0.48
Shillong,25.57,91.88,2022,1,0.77
Shillong,25.57,91.88,2022,2,1.96
Shillong,25.57,91.88,2022,3,3.89
Shillong,25.57,91.88,2022,4,19.34
Shillong,25.57,91.88,2022,5,27.26
Shillong,25.57,91.88,2022,6,44.2
Shillong,25.57,91.88,2022,7,14.03
Shillong,25.57,91.88,2022,8,9.73
Shillong,25.57,91.88,2022,9,12.93
Shillong,25.57,91.88,2022,10,10.48
Shillong,25.57,91.88,2022,11,0.02
Shillong,25.57,91.88,2022,12,0.19
Shillong,25.57,91.88,2023,1,0.0
Shillong,25.57,91.88,2023,2,0.33
Shillong,25.57,91.88,2023,3,6.0
Shillong,25.57,91.88,2023,4,5.27
Shillong,25.57,91.88,2023,5,7.83
Shillong,25.57,91.88,2023,6,35.72
Shillong,25.57,91.88,2023,7,22.61
Shillong,25.57,91.88,2023,8,22.36
Shillong,25.57,91.88,2023,9,8.79
Shillong,25.57,91.88,2023,10,11.02
Shillong,25.57,91.88,2023,11,0.96
Shillong,25.57,91.88,2023,12,0.71
Shillong,25.57,91.88,2024,1,0.06
Shillong,25.57,91.88,2024,2,1.24
Shillong,25.57,91.88,2024,3,5.11
Shillong,25.57,91.88,2024,4,5.87
Shillong,25.57,91.88,2024,5,23.66
Shillong,25.57,91.88,2024,6,43.91
Shillong,25.57,91.88,2024,7,24.04
Shillong,25.57,91.88,2024,8,24.66
Shillong,25.57,91.88,2024,9,7.48
Shillong,25.57,91.88,2024,10,8.19
Shillong,25.57,91.88,2024,11,0.09
Shillong,25.57,91.88,2024,12,0.0
Shillong,25.57,91.88,2025,1,0.03129032258064516
Shillong,25.57,91.88,2025,2,0.19178571428571428
Shillong,25.57,91.88,2025,3,1.1138709677419356
Shillong,25.57,91.88,2025,4,11.580666666666668
Shillong,25.57,91.88,2025,5,29.25258064516129
Shillong,25.57,91.88,2025,6,17.125333333333334
Shillong,25.57,91.88,2025,7,17.746129032258064
Shillong,25.57,91.88,2025,8,22.221612903225807
Shillong,25.57,91.88,2025,9,10.860666666666667
Shillong,25.57,91.88,2025,10,6.343225806451613
Shillong,25.57,91.88,2025,11,1.3323333333333334
Shillong,25.57,91.88,2025,12,0.006451612903225806
Shillong,25.57,91.88,2026,1,0.0003225806451612903
Shillong,25.57,91.88,2026,2,0.12642857142857142
Shillong,25.57,91.88,2026,3,8.005161290322581
Shillong,25.57,91.88,2026,4,14.279666666666666
Shillong,25.57,91.88,2026,5,11.397096774193548
Shillong,25.57,91.88,2026,6,20.17233333333333
Shillong,25.57,91.88,2026,7,28.681612903225805
Shillong,25.57,91.88,2026,8,11.676666666666668
